LOC,VEH_SER_NO,INSP_COMT,TS_LOAD,FOUND_INSP_TEAM,RESP_INSP_TEAM,RESP_INSP_OPRUNT
17,KLN307,Bquis beu ba bac bdis bhac ba bnibh ba ba bmattis but bluctus bnulla bat.,10-Mar-17,517,509,500
17,JIN079,Bquam beu.,10-Mar-17,511,,
17,LPU731,Bamet beu ba ba ba bac bhac ba bnulla bante bac bet benim ba bcurae.,10-Mar-17,515,411,400
17,YKL719,Bnisl bet.,10-Mar-17,409,,
17,KLN307,Bnisl bid ba.,10-Mar-17,517,,
17,LPU731,Belit but bante ba ba ba ba.,10-Mar-17,515,,
17,TEK452,Bquis bin ba ba ba bnatoque ba bjusto bante bnibh ba bvarius beni.,10-Mar-17,507,,
17,TEK452,Bdiam bid ba bnunc ba blectus ba ba.,10-Mar-17,507,,
17,LPU731,Bnisl bad ba bfames bconsequat bsem ba.,10-Mar-17,515,,
17,TEK452,Burna bmi ba bjusto bpretium bnam ba bve bdignissim but ba.,10-Mar-17,507,,
17,KLN307,Bdiam bet ba ba ba ba bet bid bhac bcum bid bmorbi ba bcum bornare ba bplatea.,10-Mar-17,517,407,400
17,JIN079,Bcras bmi ba ba btaciti ba ba bfusce.,10-Mar-17,511,,
17,LPU731,Beget bad bdiam ba.,10-Mar-17,515,,
17,LPU731,Benim bac.,10-Mar-17,515,,
17,HCS198,Bnisl beu.,10-Mar-17,513,,
17,LPU731,Bnibh beu ba ba ba bcurae.,10-Mar-17,515,,
17,DPA037,Berat bmi.,10-Mar-17,517,,
17,IMS267,Berat bmi bat borci bcras.,10-Mar-17,409,,
17,HBM615,Bnunc bmi but bmus bnascetur bin bplatea ba.,10-Mar-17,409,,
17,HBM615,Borci bat ba ba.,10-Mar-17,409,,
17,HBM615,Beros bid bac bid bnunc ba bfames bcras bac ba.,10-Mar-17,409,,
17,HBM615,Bquis bve bid belit ba ba berat ba bmollis ba bsuscipit ba bhac bturpis bac.,10-Mar-17,409,,
17,OQS570,Bante bat.,10-Mar-17,629,,
17,FTI653,Borci bin ba ba burna.,10-Mar-17,629,,
17,ZPW452,Beros bac ba bac ba bdui ba ba ba burna.,10-Mar-17,629,,
17,ZPW452,Bquis bmi.,10-Mar-17,629,,
17,ZPW452,Bnisi bet ba bsociis bac ba ba ba berat ba.,10-Mar-17,629,,
17,ZPW452,Bamet bid ba beu bid bet ba bante.,10-Mar-17,629,,
17,ZPW452,Bdiam beu.,10-Mar-17,629,,
17,ZPW452,Bodio bmi bid beget.,10-Mar-17,629,,
17,XSZ543,Bodio but ba ba.,10-Mar-17,209,,
17,ILA012,Borci bin.,10-Mar-17,629,,
17,HQI892,Bduis bet.,10-Mar-17,517,,
17,IMS267,Bquam but bid ba ba bvenenatis brisus beu bluctus.,10-Mar-17,205,,100
17,OBX267,Bodio beu ba baugue ba bsit ba.,10-Mar-17,107,,
17,QLV652,Bquam bac.,10-Mar-17,629,,
17,EVB234,Berat bin but bleo bnisi ba blectus bad ba ba ba.,10-Mar-17,629,,
17,EVB234,Borci bad ba ba bac brhoncus borci ba ba bornare beros beu ba.,10-Mar-17,629,,
17,QLV652,Berat but ba ba bproin begestas.,10-Mar-17,629,,
17,KIA624,Bduis bve.,10-Mar-17,205,,
17,EVB234,Borci bet ba bcras.,10-Mar-17,629,,
17,QLV652,Burna bin beu ba bmus bmagna ba.,10-Mar-17,629,,
17,EVB234,Bodio bad ba blacus bdiam bnec ba bnibh bad ba.,10-Mar-17,629,,
17,QLV652,Bante bet bid.,10-Mar-17,629,517,500
17,QLV652,Bcras bin bmi bmorbi ba bsit bat.,10-Mar-17,629,,
17,EVB234,Bduis bet.,10-Mar-17,629,,
17,EVB234,Bante bmi.,10-Mar-17,629,,
17,JCV863,Berat but ba ba ba beu bnostra ba bsem.,10-Mar-17,209,,
17,HCS198,Bquis bve ba bpede bin ba bmagna beros bcras.,10-Mar-17,513,,
17,YHP863,Bquis beu bante brisus ba bnon bcurae ba bsed ba bat bid.,10-Mar-17,205,,
17,YHP863,Barcu bin ba bdiam ba bjusto bnetus ba beleifend ba bleo ba.,10-Mar-17,205,,
17,QTF497,Bduis bac.,10-Mar-17,409,,
17,SFZ186,Barcu bat.,10-Mar-17,515,,
17,SFZ186,Burna bat ba bper bpurus btortor ba ba brisus ba ba bneque ba beget beu bmi.,10-Mar-17,515,,
17,SFZ186,Barcu bet ba ba bve ba bsit bin bquis.,10-Mar-17,515,,
17,SFZ186,Beros bad bet bmauris begestas ba bat bplatea.,10-Mar-17,515,,
17,SFZ186,Bamet bac.,10-Mar-17,515,,
17,DUT829,Belit bet.,10-Mar-17,209,,100
17,HCS198,Bcras bid ba bsemper bdolor bdui beros ba benim ba bvehicula.,10-Mar-17,513,,
17,HCS198,Bdiam bet ba ba but burna ba.,10-Mar-17,513,,
17,HCS198,Beros bat ba.,10-Mar-17,513,,
17,CMI143,Bdiam but beuismod ba bluctus bsociis ba ba bmi.,10-Mar-17,507,,
17,HCS198,Benim bid ba best but bleo bve bnon ba ba ba.,10-Mar-17,513,,
17,CMI143,Belit bat ba bnunc ba ba.,10-Mar-17,507,,400
17,CMI143,Burna but.,10-Mar-17,507,,
17,DPA037,Berat bid ba.,10-Mar-17,517,501,500
17,SEU602,Bnibh bad ba blectus bve blacus ba.,10-Mar-17,205,,
17,CMI143,Beget bmi ba ba bid.,10-Mar-17,507,,400
17,KIA624,Bante bid.,10-Mar-17,409,,
17,CMI143,Beros but ba bad bper.,10-Mar-17,507,,
17,CMI143,Bnunc bad bet bproin ba ba bclass bin borci ba.,10-Mar-17,507,,
17,SEU602,Borci but bid ba bsem bauctor.,10-Mar-17,205,,
17,DUT829,Bquis bve.,10-Mar-17,209,,
17,CMI143,Berat but ba ba ba but beros bquis bnon.,10-Mar-17,507,,
17,CMI143,Beros bmi ba bhac bclass btellus ba ba ba bante bve ba.,10-Mar-17,507,,
17,EBM074,Beget bve ba.,10-Mar-17,511,,
17,EBM074,Bodio beu ba ba.,10-Mar-17,511,,
17,EBM074,Bnisi but.,10-Mar-17,511,,
17,EBM074,Bquam beu but ba berat ba ba.,10-Mar-17,511,279,200
17,AQG261,Bdiam bve ba ba bproin ba.,10-Mar-17,409,,
17,PVO367,Bcras bin ba bid bquis.,10-Mar-17,209,,
17,XET976,Beget but ba ba bnullam ba beu blacus ba bleo ba bquisque ba.,10-Mar-17,409,,
17,PWR481,Belit bid ba but ba bnon btempor.,10-Mar-17,515,,
17,PWR481,Beros bmi ba ba ba bcum bduis beros.,10-Mar-17,515,203,200
17,PWR481,Belit but ba.,10-Mar-17,515,,
17,YHP863,Beget beu ba ba ba.,10-Mar-17,409,,
17,YHP863,Barcu bad bet bleo bimperdiet barcu bet beros.,10-Mar-17,409,,
17,JCV863,Bcras beu bin ba ba ba ba bid bat.,10-Mar-17,209,,
17,YHP863,Burna bid.,10-Mar-17,409,,
17,XET976,Bdiam bet.,10-Mar-17,409,,
17,YHP863,Barcu bmi ba ba ba ba.,10-Mar-17,409,,
17,XET976,Belit bet ba ba ba.,10-Mar-17,409,,
17,FTI653,Bpede bad.,10-Mar-17,517,,
17,FTI653,Burna beu ba ba bporta bneque belit ba bnonummy ba bcursus ba baptent.,10-Mar-17,517,507,500
17,HTV792,Bquam bmi but bve beni btaciti ba ba bsed ba bplatea.,10-Mar-17,205,,100
17,FTI653,Beros bet bdapibus ba but bad ba ba bnetus ba.,10-Mar-17,517,,
17,FTI653,Bante bmi ba but ba.,10-Mar-17,517,,
17,ILA012,Bnisi but ba bjusto bcras bduis brisus bsed bdui.,10-Mar-17,517,,
17,YKL719,Bnibh bve ba benim ba bcurae.,10-Mar-17,409,,
17,ILA012,Bduis bid ba bante ba.,10-Mar-17,517,,
17,LOF143,Bquam bat.,10-Mar-17,511,,
17,YKL719,Bdiam bve.,10-Mar-17,409,,
17,LOF143,Bamet bmi ba bet.,10-Mar-17,511,,
17,LOF143,Beget bve bad.,10-Mar-17,511,,
17,LOF143,Bnunc bve.,10-Mar-17,511,,
17,TBP914,Belit bad ba ba ba bmassa bsed bnec ba bsed bmi ba.,10-Mar-17,513,,
17,LOF143,Bnisi bad bat bnetus ba ba bdui ba ba bcras ba ba ba ba ba.,10-Mar-17,511,,
17,ATG468,Borci bmi ba ba ba ba ba bac.,10-Mar-17,507,,
17,LOF143,Bdiam bet.,10-Mar-17,511,,
17,SPF970,Belit bin ba bdonec but bin ba bnisl ba bcongue bac ba ba bat.,10-Mar-17,629,,
17,YKL719,Bodio bad ba bmagna bsagittis bmagna.,10-Mar-17,409,,
17,LOF143,Beget bad ba ba berat ba ba ba bvivamus ba bet bve.,10-Mar-17,511,,
17,SPF970,Bamet bin ba ba ba.,10-Mar-17,629,,
17,YHP863,Bdiam bet bad.,10-Mar-17,409,,
17,ATG468,Bnisl bve.,10-Mar-17,507,,
17,SEU602,Bpede bmi.,10-Mar-17,409,,
17,LOF143,Barcu bad.,10-Mar-17,511,,
17,XSZ543,Bquis bac.,10-Mar-17,517,,
17,SEU602,Beget bac.,10-Mar-17,409,,
17,ADQ781,Bodio bid.,10-Mar-17,629,,
17,MGR987,Berat bad ba bmus.,10-Mar-17,205,,
17,ADQ781,Belit bet ba ba ba bfringilla bmi ba ba ba.,10-Mar-17,629,,
17,TBP914,Barcu bac bin bleo bmetus ba beget beni ba.,10-Mar-17,513,209,200
17,TBP914,Borci beu.,10-Mar-17,513,209,200
17,TBP914,Bcras beu ba bvel bmi ba bnam bturpis ba bsit bodio ba.,10-Mar-17,513,,
17,TBP914,Beget bid ba bconubia ba bornare bet ba bprimis beu ba.,10-Mar-17,513,,
17,ATG468,Bnibh bac ba belit ba.,10-Mar-17,507,,
17,GZC132,Bodio bad ba bleo baugue bmauris ba ba bve ba.,10-Mar-17,105,,
17,JIN079,Beget bin ba beu bdiam btempor bproin beni.,10-Mar-17,515,,
17,YLV153,Bduis beu.,10-Mar-17,107,,
17,JIN079,Belit bve bante bclass bconsectetuer bante bnec ba brisus ba bduis.,10-Mar-17,515,,
17,JIN079,Bnunc bin ba ba ba bmi ba.,10-Mar-17,515,,
17,JIN079,Bquam bin.,10-Mar-17,515,,
17,EZV240,Bquis beu.,10-Mar-17,409,,
17,AYO527,Borci bid ba.,10-Mar-17,607,,
17,EZV240,Bcras bid barcu bnisl ba ba bornare bnunc beni.,10-Mar-17,409,,
17,ATG468,Borci but ba bet bcongue ba.,10-Mar-17,507,,
17,AYO527,Bamet bid.,10-Mar-17,607,,
17,EZV240,Bquis beu bcubilia ba bnam bdui ba ba ba bsit bduis bcongue ba bproin bpellentesque bnisi.,10-Mar-17,409,,
17,AYO527,Bnisi bad ba beu bvenenatis bet ba ba ba bamet.,10-Mar-17,607,,
17,BJM584,Bnisi bmi barcu ba.,10-Mar-17,511,279,200
17,BJM584,Benim bid.,10-Mar-17,511,,
17,HTV792,Benim bad ba beni ba bneque ba bporta.,10-Mar-17,409,,
17,BJM584,Bdiam bet ba ba bsit.,10-Mar-17,511,,
17,BJM584,Bnibh bid ba bac bdui bmi bpulvinar bmorbi bnunc bve.,10-Mar-17,511,,
17,XPQ906,Berat bat bve bhac bproin ba best bdiam.,10-Mar-17,509,,
17,HTV792,Barcu but beu ba bquam ba ba ba ba bet bnascetur.,10-Mar-17,409,,
17,XJI184,Berat beu but ba bnisl.,10-Mar-17,513,,
17,GZC132,Beget bat ba ba ba bmetus.,10-Mar-17,507,,
17,BKS051,Beros bve bmi ba bligula bmassa bsit bvel bmagna bmi bsit ba bduis ba bhabitant.,10-Mar-17,107,,
17,DJZ516,Beget bet ba bmi bcum beni.,10-Mar-17,629,,
17,BKS051,Barcu bat ba bnulla bnam beni bvarius ba.,10-Mar-17,107,,
17,XJI184,Bquis beu ba ba ba.,10-Mar-17,513,,
17,XJI184,Beros bac bmi ba bnibh ba.,10-Mar-17,513,,
17,XJI184,Burna bat ba bsit bnullam bcurae bcum ba ba ba.,10-Mar-17,513,209,200
17,DJZ516,Borci bad ba ba ba ba ba ba.,10-Mar-17,629,,
17,XJI184,Belit bat ba bipsum ba bipsum benim blorem bve bid bsem ba ba.,10-Mar-17,513,209,200
17,DJZ516,Bcras bet.,10-Mar-17,629,,
17,HBM615,Bnibh bin ba bcras ba bpretium ba best ba ba beu ba bsed ba bduis ba.,10-Mar-17,209,,
17,DJZ516,Berat but ba.,10-Mar-17,629,,
17,GZC132,Bante bid beu.,10-Mar-17,507,,
17,DJZ516,Bante bin ba.,10-Mar-17,629,,
17,HQI892,Borci bmi.,10-Mar-17,517,505,500
17,GZC132,Borci bid.,10-Mar-17,507,,
17,DJZ516,Belit bet ba bvel blibero ba bper bnetus ba bporta bid bve bsociis bplacerat.,10-Mar-17,629,,
17,HQI892,Beros but.,10-Mar-17,517,,
17,GZC132,Bnibh bac ba ba ba bmalesuada bsem bper.,10-Mar-17,507,,
17,DJZ516,Bduis bet ba bsit bmi ba ba.,10-Mar-17,629,,
17,APZ612,Bdiam bin bid bproin bmattis but ba bleo bornare ba.,10-Mar-17,607,,
17,MGR987,Bdiam bac ba ba.,10-Mar-17,409,,
17,HQI892,Barcu bve bviverra bcras ba bvarius ba ba bve ba bid bnon bid bdapibus bnulla bcras burna.,10-Mar-17,517,,
17,GZC132,Bpede bin ba best bproin.,10-Mar-17,507,,
17,MGR987,Burna bad ba ba ba bnam ba borci ba bmus.,10-Mar-17,409,,
17,APZ612,Bnisl bat.,10-Mar-17,607,,
17,APZ612,Bduis bve ba bornare best bnetus bmattis ba bfaucibus ba bsem.,10-Mar-17,607,,
17,MGR987,Bduis bin.,10-Mar-17,409,,
17,UXJ427,Bamet bve ba ba bridiculus bper bat bcum bnec ba bsit bnec ba.,10-Mar-17,509,,
17,APZ612,Berat bin bat best ba best.,10-Mar-17,607,,
17,APZ612,Bduis bin ba blitora ba.,10-Mar-17,607,,
17,ZJK473,Berat bac but ba bquis blibero ba.,10-Mar-17,409,,
17,FQP941,Bduis bac bad ba bquis bmus bmi bpotenti bneque bad bduis ba ba bnisl bdiam.,10-Mar-17,517,509,500
17,YHP863,Bpede bve ba ba bac.,10-Mar-17,409,,
17,BKS051,Bnisl bid ba ba bin bmi bpurus.,10-Mar-17,107,,
17,FQP941,Bdiam bve bquam ba.,10-Mar-17,517,,
17,YHP863,Bnunc bid.,10-Mar-17,409,,
17,EBM074,Beget bve ba ba bsemper bsed ba ba bid blitora.,10-Mar-17,515,,
17,EBM074,Bante bet.,10-Mar-17,515,,
17,FWS327,Bante bin ba.,10-Mar-17,507,,
17,UXJ427,Borci bet but bante bsit ba benim ba ba bper.,10-Mar-17,509,,
17,SEU602,Beros but ba ba blacus bid ba ba ba bve.,10-Mar-17,409,,
17,FWS327,Bpede bid ba bdonec bvarius.,10-Mar-17,507,,
17,XET976,Bante bad bid bsagittis ba ba ba ba bpretium bnon baugue ba.,10-Mar-17,205,,
17,TEK452,Bnisi bet ba ba.,10-Mar-17,511,279,200
17,TEK452,Bamet bad ba ba barcu ba bcras borci best bid ba ba ba belit ba best.,10-Mar-17,511,,
17,TEK452,Belit bac ba bmagnis bhac bac bpretium blorem.,10-Mar-17,511,,
17,HXT823,Beget bac bquisque berat ba ba beni bsit ba binteger bleo bid bfusce bluctus bnec ba baliquet ba.,10-Mar-17,409,,
17,FWS327,Barcu bin bcubilia.,10-Mar-17,507,,
17,YRW680,Bpede bat ba bmus.,10-Mar-17,513,,
17,YRW680,Bnisl bin ba beni bimperdiet blectus.,10-Mar-17,513,,
17,HCS198,Barcu bve ba best but.,10-Mar-17,517,,
17,HCS198,Bcras beu bodio ba ba bdiam best.,10-Mar-17,517,,
17,TEK452,Bcras bad.,10-Mar-17,511,,
17,QTF497,Belit bin ba bodio ba ba.,10-Mar-17,209,,
17,HCS198,Burna bin ba beleifend bnisi bac ba ba.,10-Mar-17,517,,
17,TXR569,Bquis bid bet bcras ba ba bid ba bornare bmi bipsum bet ba.,10-Mar-17,205,,100
17,AQG261,Bquis bet ba bfacilisis bamet bin ba ba ba ba.,10-Mar-17,209,,
17,AQG261,Bnisl bac baliquam bmagna bid ba ba barcu.,10-Mar-17,209,,
17,TXR569,Burna bve ba ba bin brutrum baugue.,10-Mar-17,205,,
17,IXT460,Bnibh bve.,10-Mar-17,629,,
17,TBP914,Bdiam bmi ba bid.,10-Mar-17,517,,
17,IXT460,Belit bac bet bper bad bproin bmi bcum borci ba ba ba.,10-Mar-17,629,607,600
17,EZV240,Bdiam bin ba ba bnulla bad bid bmorbi bac.,10-Mar-17,409,,
17,IXT460,Beget but ba ba.,10-Mar-17,629,,
17,EZV240,Bamet beu ba bnon blacus bmattis bve ba bsit bat but beni ba bdiam bin.,10-Mar-17,409,,
17,SNU912,Burna bmi.,10-Mar-17,409,,
17,FWS327,Bpede bin ba ba bve bante bcum bsemper.,10-Mar-17,507,,
17,SNU912,Bante bid ba bdui ba bsit bpurus bprimis ba bcursus bac.,10-Mar-17,409,,
17,GTO457,Bduis bin ba ba.,10-Mar-17,513,,
17,DAJ581,Borci but bid bsed bleo bid.,10-Mar-17,509,,
17,HTV792,Beros bid ba bac bdis ba bdui.,10-Mar-17,409,,
17,CFO213,Bnunc bad ba bluctus ba ba benim ba.,10-Mar-17,409,,
17,LOF143,Berat bat ba bsociis.,10-Mar-17,515,203,200
17,LOF143,Beget bac ba bin ba bvel bnisl bmollis bhac bdolor btempor bdui bipsum ba.,10-Mar-17,515,,
17,LOF143,Bduis bet bin bve bin bmorbi ba.,10-Mar-17,515,,
17,CMI143,Bamet bin ba bauctor bad ba bfusce.,10-Mar-17,511,,
17,CMI143,Benim bat ba ba ba baenean bfacilisis ba.,10-Mar-17,511,,
17,TBP914,Bnisi bve bmi ba ba but.,10-Mar-17,517,,
17,CMI143,Barcu bid ba ba bhac ba ba btorquent bcras ba.,10-Mar-17,511,,
17,GTO457,Bcras bet ba ba ba bsem ba bad blitora.,10-Mar-17,513,,
17,TBP914,Bquis bid ba best bmollis bfames ba binterdum ba bnullam.,10-Mar-17,517,,
17,CMI143,Berat bve ba bmus blacus bpharetra bfusce btortor blacus bac bamet bnam bve bcras.,10-Mar-17,511,,
17,CMI143,Beget bac ba bvivamus bturpis bpharetra bet bmollis beni.,10-Mar-17,511,,
17,LOF143,Bquis bac ba bmi bpulvinar.,10-Mar-17,515,207,200
17,MUJ483,Bpede bat ba.,10-Mar-17,409,,
17,CNE620,Bante bmi.,10-Mar-17,509,,
17,TXR569,Beros bmi ba bmaecenas ba bsit.,10-Mar-17,409,,
17,EQD264,Benim beu.,10-Mar-17,629,,
17,TXR569,Bquam bve.,10-Mar-17,409,,
17,DAJ581,Bquis but.,10-Mar-17,509,,
17,EQD264,Bduis bac ba bmi bper borci ba.,10-Mar-17,629,,
17,EQD264,Bduis bac ba ba.,10-Mar-17,629,,
17,LPU731,Beget bid beu bmorbi ba bsed bporta ba bodio ba bleo bvelit.,10-Mar-17,517,507,500
17,LPU731,Bodio bmi ba ba bleo bnisl ba bdonec.,10-Mar-17,517,,
17,MGR987,Borci bac.,10-Mar-17,409,,
17,IMS267,Berat bac ba ba but bvel baccumsan bat bornare.,10-Mar-17,209,,
17,BJM584,Bdiam beu ba bnisi ba bauctor bin ba.,10-Mar-17,515,203,200
17,BJM584,Bdiam bid.,10-Mar-17,515,,
17,YKL719,Bpede beu.,10-Mar-17,209,,
17,BJM584,Belit bat ba ba bmorbi baliquet btempus ba ba ba bsem.,10-Mar-17,515,,
17,ZJC386,Beros bmi.,10-Mar-17,205,,
17,XSZ543,Beros bin ba ba bnon.,10-Mar-17,629,,
17,ZJC386,Burna bac ba bclass ba bjusto ba ba berat.,10-Mar-17,205,,100
17,XSZ543,Bnisl bad bat.,10-Mar-17,629,,
17,XJI184,Burna bmi.,10-Mar-17,517,,
17,RBT219,Beros bmi ba bac bper.,10-Mar-17,629,201,200
17,HXT823,Belit bve bid baugue bid bcum.,10-Mar-17,409,,
17,HXT823,Bpede bve ba bmollis bhac blacus ba bnam ba bmus bdonec.,10-Mar-17,409,,
17,HXT823,Bnisl bat ba blectus ba ba ba bhac ba.,10-Mar-17,409,,
17,XJI184,Bnisi bac bat bhac bcum ba ba.,10-Mar-17,517,,
17,PWR481,Bduis bad ba bnatoque ba bdui ba bcras ba ba ba beu belit ba.,10-Mar-17,629,,
17,JYZ708,Belit beu bnisi.,10-Mar-17,629,,
17,OQS570,Benim beu bmi ba bfusce.,10-Mar-17,629,,
17,SNU912,Beget beu ba ba ba best but ba ba ba ba ba bamet ba ba bamet ba.,10-Mar-17,409,,
17,MTV391,Belit beu ba ba bnunc bet ba ba bsit bnunc ba bmassa.,10-Mar-17,507,,
17,XGC043,Bdiam bmi ba.,10-Mar-17,629,,
17,MTV391,Beget beu ba bnec ba ba ba ba ba bmagnis bsit ba ba ba bclass bdis bsem.,10-Mar-17,507,,
17,ZJK473,Benim bmi ba ba bsemper bjusto bmi ba ba begestas bmattis ba ba.,10-Mar-17,205,,
17,ATG468,Bnisl bve beu ba ba bcurae beget bsem.,10-Mar-17,511,279,200
17,ATG468,Bamet bad ba ba ba bnon blorem bnibh bdis.,10-Mar-17,511,,
17,ZJK473,Benim bat.,10-Mar-17,205,,
17,TEK452,Belit bin bet bmus ba bnisl ba ba bet bporttitor blacus bac bquis beu ba binterdum.,10-Mar-17,515,,
17,ZJK473,Beros bin ba ba bturpis ba btaciti ba bpraesent.,10-Mar-17,205,,
17,DUT829,Bnibh bac bante bfelis benim bmontes ba bin.,10-Mar-17,509,,
17,PVO367,Bnisi bad ba bnec btempor bfames bnec bmus.,10-Mar-17,507,,400
17,TEK452,Bante bve bid bnibh bligula ba ba bnisl ba.,10-Mar-17,515,,
17,TEK452,Barcu bad but ba.,10-Mar-17,515,,
17,TEK452,Bodio bad ba ba best ba brisus ba ba bat.,10-Mar-17,515,,
17,BYF840,Bnunc bad ba bhac ba bnonummy ba bsodales bsemper ba.,10-Mar-17,409,,
17,FHU982,Barcu bid ba ba brutrum bnam bmorbi bodio bhendrerit bmus ba bmi ba ba.,10-Mar-17,405,,
17,FTI653,Borci bat ba bhac ba bdiam ba bper ba bnetus.,10-Mar-17,629,,
17,CFO213,Bamet but ba ba but bdolor bad ba ba bnonummy bmagnis bsuscipit.,10-Mar-17,409,,
17,FTI653,Bante bmi but bat ba ba bcubilia baenean bid.,10-Mar-17,629,,
17,ZJC386,Bodio bmi ba bjusto but bpenatibus bpurus bat bornare bdolor ba.,10-Mar-17,409,,
17,FTI653,Benim bet bin ba ba.,10-Mar-17,629,,
17,GZC132,Beget but bet ba beu bsit.,10-Mar-17,511,279,200
17,XSZ543,Bduis bve bmi beros bquis bornare ba but ba.,10-Mar-17,515,,
17,GZC132,Bnibh bac ba bvel ba ba bat bmattis bultrices.,10-Mar-17,511,,
17,KIA624,Bquam but bnisi best ba ba benim beu ba bat baliquet.,10-Mar-17,209,,
17,YHP863,Bnunc bmi bid beget ba belit ba.,10-Mar-17,209,,
17,YRW680,Bnunc bmi ba ba bad ba bvolutpat bcras bmi ba ba.,10-Mar-17,517,,
17,PVO367,Bquam bat beu bsem ba btempor ba.,10-Mar-17,507,,
17,GZC132,Bnisi bmi ba ba blitora bper ba bdis.,10-Mar-17,511,,
17,PVO367,Benim bet.,10-Mar-17,507,,
17,PVZ436,Berat bad ba.,10-Mar-17,607,,
17,PVZ436,Belit bve ba bve ba bdolor ba.,10-Mar-17,607,,
17,YRW680,Bante bmi ba bat bin bvel.,10-Mar-17,517,,
17,PCQ612,Burna beu ba beget ba beu.,10-Mar-17,607,,
17,FTI653,Bcras bac ba bvel ba ba ba ba.,10-Mar-17,629,,
17,XSZ543,Belit bin bante bvarius bclass bnec bante ba ba.,10-Mar-17,515,,
17,QTI468,Beros bet ba bad ba beni ba bdis bante ba.,10-Mar-17,205,,100
17,PWR481,Bnunc but beuismod blacus borci bquis.,10-Mar-17,517,,
17,XSZ543,Bpede bet bgravida ba bcongue beu ba.,10-Mar-17,515,,
17,ZJK473,Benim bad ba.,10-Mar-17,409,,
17,GZC132,Bpede bve ba bet bornare bduis ba ba bproin bdui begestas brisus.,10-Mar-17,511,175,100
17,DUT829,Bquis bad ba bdis ba bipsum benim.,10-Mar-17,509,409,400
17,PWR481,Bnibh bat.,10-Mar-17,517,507,500
17,ZJK473,Bnunc bac bnisi bfelis bve.,10-Mar-17,409,,
17,ZJK473,Bnisi bid ba.,10-Mar-17,409,,
17,HCS198,Bamet bad ba bsociis ba blitora bid ba bneque bodio.,10-Mar-17,629,,
17,UZV267,Bquis bat ba bat bper berat ba ba bmi ba ba.,10-Mar-17,409,,
17,PWR481,Bnunc bve ba ba bet ba ba ba beros ba ba.,10-Mar-17,517,501,500
17,PVO367,Burna bad ba ba bleo ba baptent.,10-Mar-17,507,,
17,XET976,Bdiam bad.,10-Mar-17,409,,
17,XPQ906,Bodio beu ba ba ba ba bnulla bphasellus bsem ba bnulla.,10-Mar-17,513,209,200
17,XET976,Barcu bat bfeugiat bneque ba.,10-Mar-17,409,,
17,XET976,Bquis bid ba ba bvelit betiam bnunc bpede bquis bsit bid bmassa.,10-Mar-17,409,,
17,PVO367,Benim bve ba ba.,10-Mar-17,507,,
17,QTI468,Bodio bid ba bid ba bturpis ba.,10-Mar-17,409,,
17,PVO367,Bamet bat ba bleo bodio belit bdiam bscelerisque btortor.,10-Mar-17,507,,
17,XPQ906,Barcu bac bnunc.,10-Mar-17,513,,
17,PVO367,Benim bmi ba ba bsem ba ba bin ba bcurae.,10-Mar-17,507,,
17,PVO367,Bcras bat ba.,10-Mar-17,507,,
17,PVO367,Bamet bat ba btempor bnunc bin ba ba but bpede bac ba ba.,10-Mar-17,507,,
17,JCV863,Bnisl bve bviverra bodio ba ba bipsum bnam.,10-Mar-17,509,409,400
17,QFB509,Bquis bve ba baliquam blibero ba ba bneque.,10-Mar-17,107,,
17,UXJ427,Borci bin bac bsed bhac bac bdapibus bjusto ba bcurae.,10-Mar-17,513,,
17,EZV240,Bcras beu ba ba ba bmorbi bpurus ba.,10-Mar-17,209,,
17,GTO457,Bquis bad ba but btristique bet ba ba.,10-Mar-17,517,,
17,UXJ427,Belit bet.,10-Mar-17,513,,
17,GTO457,Bduis bmi ba bsed ba bamet bligula bnon bmagna.,10-Mar-17,517,,
17,TBP914,Beros bac ba ba blacinia best ba.,10-Mar-17,517,407,400
17,CMI143,Benim bmi ba but bper bcongue ba bac ba ba ba.,10-Mar-17,515,,
17,MBG962,Beros bet bpede best ba blibero bve bet blorem but.,10-Mar-17,409,,
17,EZV240,Bdiam bve ba ba bet.,10-Mar-17,209,,
17,CMI143,Bcras bat ba bsem bfelis barcu ba ba ba.,10-Mar-17,515,203,200
17,DRY562,Belit bat.,10-Mar-17,507,,
17,MBG962,Bcras bid ba ba blitora bid ba ba ba bve.,10-Mar-17,409,,
17,FWS327,Bnisl bac.,10-Mar-17,511,479,400
17,FWS327,Bnisi but ba bdiam ba ba bcurae bante bnetus bsollicitudin.,10-Mar-17,511,,
17,CMI143,Borci bet ba bsit bhac bduis ba.,10-Mar-17,515,,
17,UXJ427,Bpede beu ba ba beget ba bve baugue ba bin bper bac bduis ba ba.,10-Mar-17,513,209,200
17,FWS327,Beget but ba ba ba.,10-Mar-17,511,,
17,CMI143,Beros bve ba.,10-Mar-17,515,,
17,DRY562,Berat but ba ba bsed ba bdui bquam.,10-Mar-17,507,,
17,DRY562,Bnunc bmi ba ba ba.,10-Mar-17,507,,
17,CMI143,Bante bad.,10-Mar-17,515,,
17,DRY562,Bodio bac.,10-Mar-17,507,,
17,DRY562,Bdiam bve.,10-Mar-17,507,,
17,NTD012,Borci beu.,10-Mar-17,509,,
17,FWS327,Barcu bet ba bmus bper blitora brutrum ba bid.,10-Mar-17,511,279,200
17,DKE275,Belit bet.,10-Mar-17,409,,
